,Violation Code,Violation Location,House Number,Vehicle Year,Registration State,Vehicle Body Type,Vehicle Make,Violation Time,Violation County,Street Name,Intersecting Street,Vehicle Color
17576,51,108.0,49-21,2012,0,75,66,1377,-1,2163,-1,58
17577,70,108.0,49-21,2012,0,108,-1,1377,5,2163,-1,67
17578,74,108.0,49-21,2012,0,108,66,891,5,2163,-1,67
17579,74,108.0,49-21,2012,0,108,66,1487,5,2163,-1,67
17580,70,108.0,49-21,2012,0,108,66,1127,5,2163,-1,58
17581,98,108.0,60-10,2013,0,70,171,1080,5,249,-1,132
17582,14,108.0,70-24,2004,8,75,28,946,5,249,-1,24
17583,14,108.0,70-24,0,8,75,28,816,5,249,-1,24
17584,40,108.0,72-09,2012,17,70,7,1012,5,245,-1,18
17585,98,108.0,34-46,0,39,108,66,653,5,298,-1,58
17586,98,108.0,41-03,2019,39,70,171,340,5,289,-1,58
17587,98,108.0,68-12,2018,39,75,171,497,5,1346,-1,67
17588,98,108.0,40-19,2020,39,75,121,1137,5,315,-1,67
17589,98,108.0,50-24,0,12,75,66,951,5,250,-1,24
17590,98,115.0,69-16,0,0,35,-1,1234,5,208,-1,103
17591,51,108.0,35-44,2015,39,70,171,787,5,291,-1,11
17592,40,108.0,51-11,2021,39,70,168,1251,5,248,-1,124
17593,40,108.0,45-05,2016,0,70,76,82,5,257,-1,24
17594,98,108.0,71-11,0,13,75,40,999,5,726,-1,58
17595,98,108.0,68-09,2012,40,75,66,361,5,257,-1,110
17596,46,108.0,67-03,0,39,-1,49,409,5,236,-1,-1
17597,46,108.0,67-07,2003,35,75,83,278,5,2880,-1,65
17598,99,108.0,51-24,0,35,108,171,1197,5,228,-1,26
17599,98,114.0,62-49,2017,39,80,171,1076,5,208,-1,24
17600,78,114.0,51-10,0,53,16,-1,248,-1,208,-1,139
17601,98,114.0,32-10,2018,8,70,49,1424,5,273,-1,26
17602,40,114.0,32-21,0,8,70,66,1236,5,269,-1,61
17603,98,114.0,32-21,0,8,70,66,1230,5,269,-1,61
17604,78,114.0,49-04,0,0,16,110,1127,5,202,-1,90
17605,40,115.0,72-30,0,39,16,124,191,5,2250,-1,130
17606,38,110.0,71-32,2017,39,108,28,1346,5,2250,-1,130
17607,38,108.0,60-15,2019,39,108,110,215,5,2880,-1,124
17608,38,108.0,60-15,0,13,108,28,221,5,2880,-1,130
17609,19,108.0,60-15,2016,39,66,187,1312,5,2880,-1,124
17610,37,108.0,60-15,2020,39,75,110,125,5,2880,-1,26
17611,70,108.0,60-15,2020,39,75,110,127,5,2880,-1,26
17612,37,108.0,62-25,0,35,1,66,151,5,2250,-1,130
17613,14,114.0,25-60,0,53,16,78,757,5,643,-1,139
17614,14,108.0,61-24,2003,39,108,49,910,5,2250,-1,124
17615,10,115.0,73-20,2014,39,16,78,1160,5,683,-1,103
17616,38,114.0,50-08,2004,39,60,28,1502,5,2364,-1,45
17617,14,108.0,50-19,2016,39,66,187,1410,5,2364,-1,124
17618,40,114.0,50-11,0,48,1,49,1031,5,683,-1,130
17619,38,108.0,57-04,2021,39,107,78,91,5,2880,-1,130
17620,37,108.0,64-05,0,8,75,110,275,5,2250,-1,130
17621,38,108.0,49-12,2009,39,1,66,316,5,2163,-1,121
17622,14,114.0,62-04,2007,39,16,180,970,5,2250,-1,124
17623,19,108.0,61-25,2018,39,108,54,73,5,2880,-1,32
17624,19,108.0,61-25,2018,39,108,54,105,5,2880,-1,32
17625,37,108.0,60-20,0,35,1,66,99,5,2250,-1,130
17626,38,108.0,60-20,2016,39,75,83,1400,5,2250,-1,11
17627,46,108.0,60-17,2019,39,108,139,71,5,2250,-1,14
17628,38,108.0,57-12,0,12,1,110,93,5,2880,-1,130
17629,38,108.0,61-17,0,35,75,3,630,5,2880,-1,130
17630,21,108.0,59-10,0,31,75,83,994,5,2880,-1,18
17631,14,108.0,67-09,0,18,16,54,944,5,2250,-1,139
17632,38,108.0,64-06,2003,39,75,49,279,5,2250,-1,14
17633,20,108.0,54-20,2020,39,1,49,1124,5,2250,-1,14
17634,20,108.0,54-17,2017,39,75,171,1128,5,2250,-1,62
17635,20,108.0,54-07,0,8,75,49,1132,5,2250,-1,18
17636,46,114.0,50-03,2005,39,1,171,1450,5,683,-1,67
17637,20,108.0,54-11,2020,39,75,165,810,5,2250,-1,67
17638,21,108.0,67-21,2011,39,75,28,1064,5,2880,-1,124
17639,14,114.0,52-29,2022,39,108,124,73,5,2364,-1,32
17640,70,108.0,50-02,2009,39,1,3,912,5,2163,-1,67
17641,38,108.0,61-28,2017,39,0,49,95,5,2250,-1,32
17642,38,108.0,59-18,2006,39,75,66,251,5,2880,-1,67
17643,38,108.0,60-04,2022,39,75,107,471,5,2880,-1,11
17644,14,108.0,52-25,2004,39,75,171,836,5,2364,-1,67
17645,61,108.0,52-18,0,39,38,122,840,5,2364,-1,18
17646,19,109.0,16-64,2020,39,75,16,761,5,592,-1,130
17647,19,109.0,16-64,2020,0,75,145,838,5,592,-1,130
17648,74,111.0,29-12,2017,39,70,110,57,5,158,-1,11
17649,98,109.0,17-39,2019,39,53,83,1450,5,170,-1,11
17650,19,109.0,18-65,2019,39,75,110,229,5,167,-1,11
17651,40,109.0,214-19,2013,39,70,72,1411,5,133,-1,124
17652,40,111.0,23-50,2019,39,75,83,830,5,2795,-1,11
17653,74,111.0,13-56,2020,39,1,16,850,5,592,-1,62
17654,70,111.0,15-48,2019,39,75,83,856,5,2795,-1,11
17655,70,111.0,18-32,2022,39,75,107,882,5,872,-1,62
17656,70,111.0,18-32,2022,39,75,107,882,5,872,-1,62
17657,40,111.0,18-32,2022,39,75,107,884,5,872,-1,62
17658,40,111.0,18-32,2022,39,75,107,884,5,872,-1,62
17659,78,109.0,13-20,2020,39,108,139,1207,5,162,-1,11
17660,78,111.0,29-04,2006,39,108,49,25,5,158,-1,127
17661,19,109.0,16-76,2018,39,70,121,856,5,592,-1,18
17662,19,111.0,16-76,2016,39,1,23,1196,5,592,-1,11
17663,40,109.0,18-04,0,12,75,49,613,5,592,-1,130
17664,40,109.0,18-04,2017,39,75,66,1198,5,592,-1,14
17665,40,109.0,18-08,2017,39,75,107,1184,5,872,-1,14
17666,24,114.0,900,2011,39,70,113,120,4,1802,52,103
17667,24,114.0,900,2014,39,70,121,168,4,1802,52,108
17668,24,114.0,900,2014,39,70,171,707,4,1802,52,24
17669,24,114.0,900,2006,39,108,66,1098,5,1802,55,108
17670,24,114.0,900,2022,39,75,66,1130,4,1802,55,14
17671,24,114.0,900,2022,39,75,28,486,4,1802,52,11
17672,24,114.0,900,2014,39,70,96,490,4,1802,52,11
17673,24,114.0,900,2011,39,70,113,536,4,1802,52,103
17674,24,114.0,900,2022,39,75,28,540,4,1802,52,11
17675,24,114.0,900,2020,39,70,66,560,4,1802,-1,11
17676,24,114.0,900,2022,39,75,28,564,4,1802,-1,11
17677,24,114.0,900,2022,39,75,28,397,4,1802,-1,11
17678,24,114.0,900,0,35,23,66,1196,4,1802,52,132
17679,24,114.0,900,2022,39,75,28,554,4,1802,52,11
17680,24,114.0,900,2022,39,75,28,597,4,1802,52,11
17681,24,114.0,900,2022,39,75,28,595,4,1802,52,11
17682,24,114.0,900,2011,39,70,113,447,0,1802,52,103
17683,24,114.0,900,2022,39,75,28,449,4,1802,52,11
17684,24,114.0,900,2022,39,75,28,520,4,1802,52,11
17685,24,114.0,900,2022,39,75,28,569,4,1802,52,11
17686,24,114.0,900,2014,39,70,96,579,-1,1802,52,11
17687,20,19.0,688,0,39,75,16,1266,-1,1802,-1,67
17688,38,19.0,688,2015,39,70,171,1154,4,1802,52,11
17689,24,19.0,688,2020,39,75,82,88,4,1802,-1,26
17690,40,19.0,688,0,35,-1,79,92,4,1802,-1,130
17691,20,19.0,688,2018,39,75,171,499,4,1802,52,139
17692,38,19.0,455,2022,39,70,7,1180,4,1802,52,11
17693,38,19.0,455,2008,39,70,130,1188,4,1802,52,11
17694,40,19.0,455,0,35,70,168,599,4,1802,52,67
17695,40,19.0,455,2022,39,70,7,172,4,1802,-1,62
17696,40,19.0,455,2022,39,70,7,1307,4,1802,-1,110
17697,40,19.0,455,2016,39,75,28,1477,4,1802,-1,18
17698,46,19.0,455,2021,39,108,139,75,4,1802,-1,67
17699,46,19.0,455,2021,39,108,49,103,4,1802,-1,124
17700,20,114.0,645,2018,39,70,121,846,4,1802,-1,134
17701,20,114.0,645,2018,39,70,121,830,4,1802,-1,123
17702,20,114.0,645,0,39,75,3,1022,4,1802,-1,-1
17703,20,19.0,645,0,44,58,121,1098,4,1802,52,100
17704,20,19.0,645,0,39,70,110,1102,4,1802,52,11
17705,20,114.0,645,2016,39,70,121,836,4,1802,-1,11
17706,20,19.0,560,2021,39,75,171,571,4,1802,-1,18
17707,20,19.0,560,2017,39,70,49,583,4,1802,-1,26
17708,20,19.0,560,2017,39,70,49,593,4,1802,-1,26
17709,20,19.0,560,2021,39,75,83,518,-1,1802,-1,24
17710,20,19.0,560,2021,39,75,171,524,4,1802,-1,24
17711,71,19.0,560,2021,39,75,171,538,4,1802,-1,24
17712,20,19.0,560,0,35,70,16,546,4,1802,-1,103
17713,20,19.0,560,2021,39,75,110,609,4,1802,-1,26
17714,71,19.0,560,2021,39,75,110,617,4,1802,-1,26
17715,20,19.0,560,0,35,70,66,595,4,1802,-1,24
17716,71,19.0,560,0,39,75,110,613,4,1802,-1,24
17717,20,19.0,560,2019,39,75,66,585,4,1802,-1,62
17718,21,19.0,405,2012,39,75,171,857,4,1802,-1,24
17719,20,19.0,405,2018,39,75,171,1089,4,1802,-1,130
17720,20,19.0,405,0,35,70,110,351,4,1802,-1,61
17721,48,114.0,30,2017,39,58,171,1114,4,2222,-1,119
17722,38,114.0,475,2010,39,108,59,1486,4,1802,-1,55
17723,70,114.0,475,2010,0,108,59,1490,4,1802,-1,55
17724,71,114.0,475,2010,39,108,59,1496,4,1802,-1,55
17725,53,19.0,475,2022,39,75,3,564,4,1802,-1,11
17726,53,19.0,475,2011,39,75,83,317,4,1802,-1,67
17727,53,19.0,475,2021,39,75,121,455,4,1802,-1,67
17728,53,19.0,475,2018,39,108,121,457,4,1802,-1,130
17729,38,114.0,425,2010,39,108,59,814,4,1802,-1,55
17730,70,114.0,425,2010,39,108,59,820,4,1802,-1,55
17731,71,114.0,425,2010,39,108,59,828,4,1802,-1,55
17732,20,19.0,425,2018,39,70,66,1415,5,1802,-1,26
17733,40,19.0,425,0,35,-1,121,847,4,1802,-1,67
17734,20,19.0,576,2017,39,70,49,567,4,1802,-1,26
17735,71,19.0,576,2017,39,70,49,593,4,1802,-1,26
17736,20,19.0,576,2017,39,70,49,510,4,1802,-1,26
17737,71,19.0,576,2017,39,70,49,385,4,1802,-1,-1
17738,20,19.0,576,2017,39,70,49,419,4,1802,-1,26
17739,71,19.0,576,2017,39,70,49,603,4,1802,-1,26
17740,20,19.0,576,2017,39,-1,49,573,4,1802,-1,26
17741,71,19.0,576,2017,39,70,49,940,4,1802,-1,26
17742,20,19.0,576,0,39,70,49,593,4,1802,-1,24
17743,71,19.0,576,2017,39,70,49,530,-1,1802,-1,26
17744,20,19.0,576,2017,39,70,49,587,4,1802,-1,26
17745,71,19.0,576,2017,39,70,49,595,4,1802,-1,26
17746,20,19.0,576,2017,39,70,49,1207,4,1802,-1,26
17747,20,19.0,576,2017,39,70,49,1119,4,1802,-1,26
17748,14,19.0,576,2017,39,70,49,1191,4,1802,-1,26
17749,20,19.0,576,2017,39,70,49,1255,4,1802,-1,26
17750,20,19.0,576,2017,39,70,49,1214,4,1802,-1,14
17751,20,19.0,576,2017,39,70,49,577,4,1802,-1,26
17752,20,19.0,576,2017,39,70,49,1275,4,1802,-1,26
17753,20,19.0,576,2017,39,70,49,1147,4,1802,-1,26
17754,71,19.0,576,2017,39,70,49,585,4,1802,52,26
17755,40,19.0,415,2011,39,75,83,369,4,1802,52,62
17756,20,19.0,415,2019,39,75,66,604,4,1802,52,67
17757,50,109.0,2,2018,39,75,171,511,4,2759,-1,130
17758,40,19.0,555,2004,39,58,49,634,4,1802,-1,124
17759,40,19.0,549,2012,39,75,66,119,4,1802,-1,67
17760,17,19.0,549,2019,39,70,121,1215,4,1802,-1,130
17761,19,19.0,543,2018,39,75,107,1462,4,1802,-1,67
17762,20,114.0,543,2012,39,70,110,1144,4,1802,-1,67
17763,50,19.0,571,2008,39,70,66,98,4,1802,-1,62
17764,38,19.0,571,2020,39,70,16,1082,4,1802,52,124
17765,9,19.0,571,2019,39,108,64,374,4,1802,-1,130
17766,21,19.0,571,2012,39,70,66,1176,4,1802,-1,11
17767,21,19.0,571,2017,39,108,121,1178,4,1802,-1,14
17768,20,19.0,888,2017,39,70,16,1094,4,1802,-1,24
17769,20,19.0,888,2019,39,75,16,503,4,1802,-1,26
17770,20,19.0,888,2017,39,70,16,521,4,1802,-1,67
17771,20,19.0,888,2012,39,70,171,584,4,1802,52,14
17772,20,19.0,888,2002,39,70,7,507,4,1802,-1,26
17773,20,19.0,888,0,8,75,66,582,4,1802,52,124
17774,20,19.0,888,0,46,75,186,1100,4,1802,-1,26
17775,20,19.0,40,2004,39,70,66,1482,4,2222,-1,109
17776,20,19.0,686,2013,39,75,78,343,4,1802,-1,32
17777,20,19.0,686,0,44,70,66,1341,4,1802,-1,62
17778,38,19.0,686,2016,39,70,7,1126,4,1802,52,11
17779,38,19.0,686,0,35,75,88,1130,4,1802,52,11
17780,38,19.0,686,2014,39,75,171,1140,4,1802,52,67
17781,40,19.0,465,0,44,75,83,148,4,1802,-1,124
17782,40,19.0,465,2022,39,75,3,1297,4,1802,-1,18
17783,19,19.0,579,2013,39,75,121,436,4,1802,-1,11
17784,19,19.0,579,2015,39,70,66,537,4,1802,-1,-1
17785,46,19.0,579,2008,39,70,114,973,4,1802,-1,67
17786,19,19.0,579,2015,39,108,54,392,4,1802,-1,91
17787,19,19.0,579,0,12,75,171,714,4,1802,-1,67
17788,20,19.0,480,2017,39,70,7,448,4,1802,-1,130
17789,20,19.0,480,2013,39,75,66,1223,4,1802,-1,11
17790,20,19.0,480,0,24,70,114,1242,4,1802,-1,-1
17791,20,19.0,480,2011,39,70,121,1211,4,1802,-1,11
17792,20,19.0,480,2021,39,70,107,1257,4,1802,-1,67
17793,20,19.0,480,0,35,70,110,1399,-1,1802,-1,132
17794,46,19.0,531,2014,39,75,88,141,4,1802,-1,67
17795,46,19.0,531,2021,39,75,66,680,4,1802,-1,103
17796,9,19.0,531,2019,39,108,121,334,4,1802,-1,130
17797,9,19.0,531,2015,39,108,64,686,4,1802,-1,-1
17798,20,19.0,728,2022,39,70,72,926,4,1802,52,100
17799,20,19.0,728,2013,39,75,66,922,4,1802,52,11
17800,20,19.0,728,0,11,75,121,928,4,1802,52,100
17801,20,19.0,728,0,31,75,110,816,4,1802,52,11
17802,40,19.0,694,2017,39,70,49,946,4,1802,52,11
17803,20,19.0,694,2019,39,75,107,615,4,1802,-1,124
17804,20,19.0,694,0,44,70,66,621,4,1802,-1,24
17805,20,19.0,694,2021,39,75,88,627,4,1802,-1,103
17806,38,19.0,694,2010,39,75,66,1134,4,1802,52,67
17807,38,19.0,694,2010,39,75,165,1138,4,1802,52,55
17808,38,19.0,694,2021,39,75,165,1144,4,1802,52,124
17809,38,19.0,694,2013,51,70,66,1146,4,1802,52,67
17810,20,19.0,523,2013,39,75,7,974,4,1802,52,124
17811,46,19.0,523,2016,39,108,49,147,4,1802,-1,139
17812,38,19.0,505,2021,39,75,171,1074,4,1802,52,11
17813,20,114.0,505,2011,39,16,131,1088,4,1802,-1,124
17814,20,19.0,591,2015,39,75,88,371,4,1802,-1,62
17815,21,19.0,591,2018,39,75,110,1184,4,1802,-1,124
17816,19,19.0,750,2019,39,75,88,692,4,1802,-1,11
17817,14,19.0,750,2018,39,75,59,738,4,1802,-1,67
17818,38,19.0,750,2014,39,70,72,1038,4,1802,52,67
17819,38,19.0,750,0,13,70,107,1042,4,1802,52,67
17820,38,19.0,750,2018,39,70,16,1046,4,1802,52,11
17821,38,19.0,750,0,40,75,7,1048,4,1802,52,67
17822,38,19.0,750,0,22,70,167,1052,4,1802,52,124
17823,38,19.0,750,0,8,75,66,1056,4,1802,52,124
17824,38,19.0,750,0,12,70,66,1060,4,1802,52,14
17825,38,19.0,750,0,12,70,152,1064,4,1802,52,105
17826,38,19.0,750,2015,39,70,66,1068,4,1802,52,11
17827,38,19.0,750,2007,39,75,110,1074,4,1802,52,67
17828,38,19.0,750,2016,39,70,157,1076,4,1802,52,124
17829,14,19.0,851,2015,39,75,110,412,4,1802,-1,130
17830,46,19.0,559,2019,39,75,107,676,4,1802,-1,130
17831,16,19.0,559,2004,39,70,171,712,4,1802,-1,24
17832,16,19.0,559,0,36,70,107,628,4,1802,-1,-1
17833,20,19.0,559,0,35,108,-1,1027,4,1802,-1,-1
17834,17,19.0,550,2022,39,75,88,654,4,1802,-1,62
17835,20,19.0,540,2021,39,75,110,1146,4,1802,-1,14
17836,21,19.0,521,0,35,70,66,1162,4,1802,-1,14
17837,20,19.0,521,0,35,70,66,962,4,1802,52,14
17838,20,19.0,521,2009,39,70,121,970,4,1802,52,11
17839,21,19.0,625,2013,39,75,121,1194,4,1802,-1,67
17840,9,19.0,580,2014,39,108,79,420,4,1802,-1,130
17841,20,19.0,510,2018,39,58,49,1287,4,1802,-1,130
17842,9,19.0,530,2019,39,108,64,780,4,1802,-1,87
17843,38,19.0,527,2018,39,70,66,1062,4,1802,52,100
17844,38,19.0,527,2009,39,70,66,1066,4,1802,52,124
17845,20,19.0,527,2019,39,108,-1,618,4,1802,-1,88
17846,38,19.0,595,2016,39,70,171,1088,4,1802,52,11
17847,9,19.0,609,2021,39,108,79,762,4,1802,-1,-1
17848,21,19.0,619,2004,39,70,121,1192,4,1802,-1,67
17849,51,19.0,575,2014,39,75,7,1391,4,1802,-1,24
17850,20,19.0,755,2020,39,75,72,935,4,1802,52,109
17851,40,,4273,2019,39,75,16,537,0,1837,-1,130
17852,14,47.0,4273,2018,39,75,186,683,0,1837,-1,144
17853,46,,4725,2009,0,70,165,951,0,2830,-1,110
17854,67,42.0,40,2016,39,70,165,1046,0,1101,-1,67
17855,14,42.0,99,0,39,70,165,1178,0,1101,-1,25
17856,67,47.0,646,2014,39,75,145,133,0,1105,-1,55
17857,67,,4310,2006,39,70,171,718,0,1652,-1,103
17858,14,47.0,4203,2012,39,1,171,727,0,2029,-1,62
17859,70,47.0,4203,2012,39,1,171,729,0,2029,-1,62
17860,14,47.0,4235,2022,39,75,3,745,0,1492,-1,61
17861,74,47.0,4737,2010,39,108,49,1302,0,2208,-1,124
17862,20,47.0,4346,2014,39,1,66,705,0,2598,-1,67
17863,40,47.0,4421,2020,39,75,171,466,0,1845,-1,130
17864,14,47.0,4315,2021,39,60,49,691,0,1837,-1,11
17865,40,47.0,4516,2008,39,75,49,157,0,685,-1,124
17866,71,47.0,4516,2008,39,75,49,159,0,685,-1,124
17867,14,47.0,303,0,18,75,49,1168,0,1104,-1,130
17868,67,,820,2022,22,75,171,1196,0,1106,-1,26
17869,40,,243,0,12,70,121,1277,0,1102,-1,127
17870,51,47.0,93,0,50,75,171,478,0,1099,-1,65
17871,98,47.0,4619,2002,8,70,110,1208,0,1338,-1,124
17872,98,47.0,4619,2002,8,70,110,1208,0,1338,-1,124
17873,14,47.0,4324,2018,39,70,66,1476,0,1652,-1,67
17874,17,47.0,740,0,39,75,23,159,-1,888,-1,58
17875,16,47.0,4225,0,39,70,171,1312,0,2101,-1,-1
17876,14,47.0,204,2013,39,70,76,1284,0,1101,-1,18
17877,40,47.0,4619,2015,39,1,105,882,0,1845,-1,14
17878,71,47.0,4619,2015,39,1,105,882,0,1845,-1,14
17879,19,47.0,4259,2010,39,1,28,715,0,1640,-1,67
17880,71,47.0,4201,2014,39,1,96,731,0,2029,-1,124
17881,70,47.0,4225,2020,39,75,3,749,0,1492,-1,124
17882,74,47.0,4225,2020,39,75,3,751,0,1492,-1,124
17883,71,47.0,4551,2012,39,108,49,1038,0,1338,-1,124
17884,70,47.0,4763,2008,39,75,171,183,0,2208,-1,121
17885,75,47.0,4763,2008,39,75,171,185,0,2208,-1,121
17886,71,47.0,4516,2007,39,1,171,195,0,2208,-1,67
17887,20,45.0,151,1996,39,70,110,668,0,2111,-1,67
17888,20,45.0,151,1999,39,-1,21,678,0,2111,-1,65
17889,20,45.0,151,2017,39,70,66,668,0,2111,-1,65
17890,19,45.0,550,2014,39,70,171,1045,0,798,-1,124
17891,19,45.0,550,2020,39,75,171,1041,0,798,-1,58
17892,40,45.0,688,2021,39,75,96,588,0,1660,-1,18
17893,17,5.0,111,2019,39,75,110,816,4,769,-1,14
17894,17,5.0,111,2019,39,70,14,826,4,769,-1,100
17895,17,5.0,111,2020,39,75,66,976,4,769,-1,11
17896,45,5.0,111,2022,39,75,171,1296,4,769,-1,124
17897,17,5.0,111,2016,39,70,110,249,4,769,-1,108
17898,45,5.0,111,2013,39,75,7,1266,4,769,-1,124
17899,40,5.0,111,0,35,75,66,1306,4,769,-1,11
17900,17,5.0,111,0,35,75,66,1272,4,769,-1,11
17901,45,5.0,111,0,35,75,-1,1146,4,769,-1,124
17902,40,5.0,111,0,35,70,110,1156,4,769,-1,110
17903,40,45.0,89,2020,39,70,186,1021,0,798,-1,24
17904,37,120.0,76,2021,39,75,66,390,7,575,-1,11
17905,38,120.0,76,2010,39,1,76,354,7,575,-1,11
17906,74,120.0,76,2010,39,1,76,356,7,575,-1,11
17907,37,120.0,76,2020,39,1,186,358,7,575,-1,11
17908,38,120.0,50,2021,39,75,187,634,7,575,-1,67
17909,38,120.0,50,2013,39,75,171,970,7,575,-1,124
17910,38,120.0,50,2016,39,60,139,972,7,575,-1,11
17911,40,120.0,50,0,35,75,66,241,7,575,-1,18
17912,38,120.0,60,2007,39,75,114,1076,7,575,-1,14
17913,38,120.0,60,2021,39,1,168,251,7,575,-1,124
17914,38,120.0,60,2004,39,1,72,253,7,575,-1,67
17915,14,120.0,80,2008,39,1,28,275,7,575,-1,75
17916,37,120.0,80,2019,39,1,121,279,7,575,-1,11
17917,71,45.0,596,2013,39,1,49,1104,0,1899,-1,124
17918,70,45.0,535,2009,39,1,66,1114,0,1899,-1,11
17919,71,45.0,535,2009,39,1,66,1116,0,1899,-1,11
17920,70,45.0,453,2020,39,1,186,1226,0,1660,-1,11
17921,71,45.0,180,2020,39,1,66,1236,0,1657,-1,124
17922,71,120.0,40,2020,39,75,114,676,7,575,-1,67
17923,37,120.0,40,0,8,75,49,292,7,575,-1,110
17924,38,120.0,45,2022,39,75,187,682,7,575,-1,14
17925,98,45.0,495,2015,39,75,165,614,0,798,-1,58
17926,19,45.0,553,2016,39,75,16,758,0,798,-1,67
17927,19,45.0,553,2016,39,75,16,758,0,798,-1,67
17928,70,45.0,573,2016,39,1,49,1108,0,1899,-1,11
17929,70,45.0,610,2003,39,75,49,1266,0,1660,-1,124
17930,98,45.0,1919,0,39,-1,72,956,4,1939,-1,-1
17931,40,45.0,1341,2018,39,70,72,158,0,1229,-1,67
17932,98,45.0,1341,2014,39,70,16,108,0,1229,-1,124
17933,99,45.0,1341,2014,39,70,16,118,0,1229,-1,123
17934,40,45.0,1319,0,39,75,121,597,0,1849,-1,-1
17935,40,45.0,1319,2002,39,75,49,557,0,1849,-1,119
17936,40,45.0,1865,0,39,70,171,783,0,1939,-1,-1
17937,74,44.0,1907,0,39,70,110,1315,0,2331,-1,127
17938,40,49.0,1547,2016,39,75,49,188,0,2359,-1,137
17939,40,49.0,1547,2005,13,70,76,1462,0,2359,-1,65
17940,40,45.0,1411,2019,39,70,66,847,0,1874,-1,24
17941,40,45.0,1855,2017,39,70,110,212,0,1849,-1,124
17942,51,45.0,1756,2022,39,75,16,787,0,900,-1,130
17943,98,49.0,1941,2007,39,70,7,1128,0,1427,-1,132
17944,98,49.0,1222,2017,12,70,76,1276,0,1691,-1,108
17945,98,49.0,1536,2006,39,75,107,1318,-1,2205,-1,119
17946,98,49.0,1513,2010,51,70,165,1246,0,1782,-1,24
17947,98,49.0,1570,2005,39,75,28,926,-1,2205,-1,67
17948,14,49.0,1538,2017,39,70,114,243,0,2205,-1,67
17949,98,45.0,3118,2005,39,75,66,152,0,2841,-1,58
17950,98,45.0,3118,2005,39,75,66,152,0,2841,-1,58
17951,98,45.0,3118,2005,39,75,66,152,0,2841,-1,58
17952,40,45.0,1542,2015,35,70,66,607,0,2042,-1,130
17953,40,49.0,1657,2019,39,75,40,278,-1,2514,-1,24
17954,40,45.0,1519,2004,39,75,40,833,0,1532,-1,103
17955,17,49.0,2104,2009,39,75,49,1341,0,1199,-1,132
17956,40,49.0,1525,2008,39,70,66,753,0,1782,-1,25
17957,98,49.0,1823,2017,39,23,40,15,0,1537,-1,24
17958,98,45.0,1736,0,39,108,40,1151,0,2072,-1,130
17959,40,45.0,1429,2012,44,70,171,715,0,1532,-1,65
17960,98,45.0,1803,2018,39,75,40,592,0,1799,-1,58
17961,21,45.0,2454,0,44,75,66,1016,0,2522,-1,26
17962,60,45.0,1600,0,39,70,171,1092,0,2902,-1,-1
17963,98,45.0,2903,2019,39,75,171,1270,0,2227,-1,130
17964,20,49.0,1776,0,39,75,59,221,0,1199,-1,24
17965,27,49.0,1776,2022,39,75,105,231,0,1199,-1,24
17966,27,49.0,1776,2018,39,70,66,207,0,1199,-1,24
17967,27,49.0,1776,2017,39,75,83,318,0,1199,-1,108
17968,27,49.0,1776,2021,8,75,186,322,0,1199,-1,108
17969,27,49.0,1776,0,39,75,145,780,0,1199,-1,-1
17970,27,49.0,1776,2005,39,70,111,326,0,1199,-1,67
17971,27,49.0,1776,2017,39,70,66,320,0,1199,-1,67
17972,27,49.0,1776,2018,39,70,40,316,0,1199,-1,103
17973,27,49.0,1776,2018,39,70,16,772,0,1199,-1,25
17974,27,49.0,1776,2019,39,70,3,768,0,1199,-1,67
17975,74,49.0,1776,2018,39,70,16,772,0,1199,-1,25
17976,27,49.0,1776,2020,39,70,49,209,0,1199,-1,132
17977,27,49.0,1776,2007,39,75,121,778,0,1199,-1,11
17978,27,49.0,1776,2018,39,75,81,851,0,1199,-1,67
17979,27,49.0,1776,2004,39,75,83,843,0,1199,-1,11
17980,27,49.0,1776,2018,12,-1,-1,847,0,1199,-1,25
17981,27,49.0,1776,2008,39,70,171,857,0,1199,-1,24
17982,27,49.0,1776,2021,39,75,83,780,0,1199,-1,24
17983,27,49.0,1776,2019,39,75,96,774,0,1199,-1,124
17984,27,49.0,1776,2020,39,70,66,770,0,1199,-1,11
17985,27,49.0,1776,2017,39,70,66,768,0,1199,-1,11
17986,40,49.0,1541,2015,39,70,32,240,0,1782,-1,65
17987,46,49.0,1539,2022,44,75,186,608,0,2332,-1,130
17988,98,49.0,1552,0,44,70,23,1027,0,1537,-1,26
17989,40,45.0,2871,2014,39,70,16,226,0,1070,-1,24
17990,40,45.0,1735,2019,39,70,110,100,0,2072,-1,24
17991,40,45.0,1735,2011,35,75,76,327,0,2072,-1,11
17992,40,45.0,1735,2011,35,75,76,506,0,2072,-1,24
17993,40,49.0,1825,2018,39,-1,7,995,0,1427,-1,14
17994,40,45.0,1963,2014,39,75,66,1335,0,1210,-1,14
17995,40,45.0,1963,2014,39,75,66,1335,0,1210,-1,14
17996,38,49.0,1077,2017,39,1,40,1418,0,1926,-1,11
17997,38,49.0,1077,2017,39,1,40,1418,0,1926,-1,11
17998,21,49.0,1077,2022,39,1,3,978,0,1926,-1,67
17999,21,49.0,1077,2022,39,1,3,978,0,1926,-1,67
18000,48,49.0,1077,2020,39,107,49,237,0,1926,-1,89
18001,48,49.0,1077,2020,39,107,49,237,0,1926,-1,89
18002,38,49.0,1077,2019,39,1,121,1254,0,1926,-1,14
